Time:250Hz,Epoch,10,14,15,Event Id,Event Date,Event Duration
0.1879999998,23,-0.5427908981,-1.6988141569,0.0433169006,,,
0.1919999998,24,0.3648902002,-1.3171943700,1.5628449680,,,
0.1959999998,24,0.2208343936,-2.0207132549,2.0643134188,,,
0.2000000000,25,-1.3159625422,-3.9764434743,1.0779419456,,,
0.2039999999,25,-3.1462463395,-5.9569532456,-0.5375072009,,,
0.2079999999,26,-4.3746116066,-7.0011929550,-1.9006578873,,,
0.2119999998,26,-4.9040352304,-7.0182178432,-2.8418253988,,,
0.2159999998,27,-4.2988001381,-5.6606564430,-3.0192755425,,,
0.2199999997,27,-1.6693143317,-2.1722828889,-1.5721364082,,,
0.2239999999,28,2.6583781427,3.0110306066,1.5605503111,,,
0.2279999999,28,6.6539818953,7.7880893247,4.9224806856,,,
0.2319999998,29,8.5395992769,10.3195999140,6.9559469597,,,
